Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Interval,LOCR,LECAR,sample_id,x,fitted,residuals,n,mean_err_sq,median_mean_sq_err,is.out.w,mad_mean_sqE,is.out.p,out
3,D04,FCCP-ConBIS ID#24 pre,3,18.441114660443994,18.4943966244407,0,conbis-24-pre,FCCP,Int1,2.9145826642648833,2.9174678010399355,24-pre-1,2.9174678010399355,3.0254244933608243,-0.10795669232088856,114,0.005701734538795164,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,D05,Glycolysis-T2D-2B#4_1,1,13.626215019114325,28.5901530126555,0,conbis-24-pre,Glyco,Int1,2.611995512288203,3.3530623582840646,24-pre-1,3.3530623582840646,3.0544093543756103,0.29865300390845406,114,0.027193791484301327,0.013166976570458717,FALSE,NA,TRUE,SINGLE
2,D05,Glycolysis-T2D-2B#4_1,2,15.700940255471219,24.9215038817859,0,conbis-24-pre,Glyco,Int1,2.7537205994445118,3.2157310404846338,24-pre-1,3.2157310404846338,3.0544093543756103,0.16132168610902348,114,0.027193791484301327,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,D05,Glycolysis-T2D-2B#4_1,3,14.425896202931796,23.4105765050032,0,conbis-24-pre,Glyco,Int1,2.6690249389170817,3.153187907641422,24-pre-1,3.153187907641422,3.0544093543756103,0.09877855326581171,114,0.027193791484301327,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,D05,Glycolysis-T2D-2B#4_1,5,0.7296953649569495,30.5739834845232,0,conbis-24-pre,Glyco,Int2,-0.3151281402151829,3.4201494343982555,24-pre-1,3.4201494343982555,3.463104065268758,-0.04295463087050254,77,0.027193791484301327,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,D05,Glycolysis-T2D-2B#4_1,6,0.3710282516479495,30.5084647374342,0,conbis-24-pre,Glyco,Int2,-0.9914770692794925,3.4180041774832723,24-pre-1,3.4180041774832723,3.463104065268758,-0.04509988778548567,77,0.027193791484301327,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
8,D05,Glycolysis-T2D-2B#4_1,14,0.059210730808416656,11.0017525115284,0,conbis-24-pre,Glyco,Int5,-2.8266524898627616,2.3980545793382646,24-pre-1,2.3980545793382646,2.3747383859659825,0.023316193372282187,26,0.027193791484301327,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,E01,Oligomycin-ConBIS ID#24 pre,1,18.119479276515744,23.550601591908,0,conbis-24-pre,Olig,Int1,2.896987562702772,3.1591513654401,24-pre-1,3.1591513654401,2.9716346391712034,0.18751672626889676,114,0.009336495256921687,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,E01,Oligomycin-ConBIS ID#24 pre,2,17.686606211982486,21.3181944872544,0,conbis-24-pre,Olig,Int1,2.8728076419419266,3.0595609093726415,24-pre-1,3.0595609093726415,2.971634639171203,0.08792627020143833,114,0.009336495256921687,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,E01,Oligomycin-ConBIS ID#24 pre,3,16.677039918991227,20.4225844874913,0,conbis-24-pre,Olig,Int1,2.8140329182919848,3.0166413712061746,24-pre-1,3.0166413712061746,2.971634639171203,0.04500673203497142,114,0.009336495256921687,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,E01,Oligomycin-ConBIS ID#24 pre,4,4.9905420372651985,27.5044903146413,0,conbis-24-pre,Olig,Int2,1.607544528566636,3.314349275511891,24-pre-1,3.314349275511891,3.380329350064351,-0.06598007455245983,77,0.009336495256921687,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,E01,Oligomycin-ConBIS ID#24 pre,5,5.475173574981747,27.6564366740917,0,conbis-24-pre,Olig,Int2,1.7002239783930422,3.3198584919830894,24-pre-1,3.3198584919830894,3.380329350064351,-0.0604708580812615,77,0.009336495256921687,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,E01,Oligomycin-ConBIS ID#24 pre,6,3.788326035893551,27.4548501506956,0,conbis-24-pre,Olig,Int2,1.331924242341594,3.3125428427190586,24-pre-1,3.3125428427190586,3.380329350064351,-0.06778650734529225,77,0.009336495256921687,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,E02,Oligomycin-ConBIS ID#24 pre,1,23.37277815631578,23.4619659553236,0,conbis-24-pre,Olig,Int1,3.151572018520787,3.1553806400264532,24-pre-1,3.1553806400264532,3.06079961241597,0.09458102761048313,114,0.01597174763514237,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,E02,Oligomycin-ConBIS ID#24 pre,2,23.11332278335374,20.542471352307,0,conbis-24-pre,Olig,Int1,3.140409195143051,3.02249451626495,24-pre-1,3.02249451626495,3.06079961241597,-0.038305096151020235,114,0.01597174763514237,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,E02,Oligomycin-ConBIS ID#24 pre,3,22.52539243700892,19.5656896828865,0,conbis-24-pre,Olig,Int1,3.11464322562938,2.9737775058913987,24-pre-1,2.9737775058913987,3.06079961241597,-0.08702210652457144,114,0.01597174763514237,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,E02,Oligomycin-ConBIS ID#24 pre,4,9.4384520312503,25.8554776503452,0,conbis-24-pre,Olig,Int2,2.2447919869708275,3.2525224798738335,24-pre-1,3.2525224798738335,3.4694943233091178,-0.2169718434352845,77,0.01597174763514237,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,E02,Oligomycin-ConBIS ID#24 pre,5,9.249545292186848,26.3520958417658,0,conbis-24-pre,Olig,Int2,2.2245743927146377,3.271547810411283,24-pre-1,3.271547810411283,3.4694943233091178,-0.19794651289783502,77,0.01597174763514237,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,E02,Oligomycin-ConBIS ID#24 pre,6,11.06053272632106,26.5314604090787,0,conbis-24-pre,Olig,Int2,2.403383161871004,3.2783312140932694,24-pre-1,3.2783312140932694,3.4694943233091178,-0.19116310921584853,77,0.01597174763514237,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,E03,FCCP-ConBIS ID#24 pre,1,16.497326549870206,26.6517869022021,0,conbis-24-pre,FCCP,Int1,2.8031983404981036,3.2828561991033443,24-pre-1,3.2828561991033443,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,E03,FCCP-ConBIS ID#24 pre,2,15.243084631505107,24.0363732967792,0,conbis-24-pre,FCCP,Int1,2.724125933419714,3.179568237087443,24-pre-1,3.179568237087443,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,E03,FCCP-ConBIS ID#24 pre,3,14.847196928189746,23.0688889369735,0,conbis-24-pre,FCCP,Int1,2.6978110883870166,3.138484910513272,24-pre-1,3.138484910513272,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,E04,FCCP-ConBIS ID#24 pre,1,22.921467359698354,21.8771725686913,0,conbis-24-pre,FCCP,Int1,3.1320739107265343,3.0854437447379173,24-pre-1,3.0854437447379173,3.0460884286736905,0.03935531606422686,114,0.005704730873734445,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,E04,FCCP-ConBIS ID#24 pre,2,18.96669829989254,19.0644006489997,0,conbis-24-pre,FCCP,Int1,2.9426847202954316,2.9478227555743333,24-pre-1,2.9478227555743333,3.0460884286736905,-0.09826567309935708,114,0.005704730873734445,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,E04,FCCP-ConBIS ID#24 pre,3,17.338780725523964,18.901777393616,0,conbis-24-pre,FCCP,Int1,2.8529456531664024,2.9392559596341905,24-pre-1,2.9392559596341905,3.0460884286736905,-0.10683246903949983,114,0.005704730873734445,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,E05,Glycolysis-T2D-2B#4_1,1,21.174651060754005,26.2252110693606,0,conbis-24-pre,Glyco,Int1,3.052804761571361,3.266721202652665,24-pre-1,3.266721202652665,3.0328251256314447,0.23389607702122026,114,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,E05,Glycolysis-T2D-2B#4_1,2,20.23158821428119,22.0343062273413,0,conbis-24-pre,Glyco,Int1,3.0072451559715865,3.0926006127672583,24-pre-1,3.0926006127672583,3.0328251256314447,0.05977548713581375,114,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,E05,Glycolysis-T2D-2B#4_1,3,20.212911807560786,20.8879906955889,0,conbis-24-pre,Glyco,Int1,3.0063215986009757,3.039174385953838,24-pre-1,3.039174385953838,3.0328251256314447,0.0063492603223933,114,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,E05,Glycolysis-T2D-2B#4_1,4,8.8797637367209,27.6270575419448,0,conbis-24-pre,Glyco,Int2,2.183774950425003,3.3187956382207062,24-pre-1,3.3187956382207062,3.4415198365245923,-0.12272419830388594,77,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,E05,Glycolysis-T2D-2B#4_1,5,9.184172626072248,28.7331949638643,0,conbis-24-pre,Glyco,Int2,2.217481635793445,3.3580530733471687,24-pre-1,3.3580530733471687,3.4415198365245923,-0.08346676317742344,77,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,E05,Glycolysis-T2D-2B#4_1,6,6.997231989018351,28.8484629149185,0,conbis-24-pre,Glyco,Int2,1.9455146407119632,3.362056713022401,24-pre-1,3.362056713022401,3.4415198365245923,-0.07946312350219112,77,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
8,E05,Glycolysis-T2D-2B#4_1,14,5.685968519090517,10.1911061601132,0,conbis-24-pre,Glyco,Int5,1.7380014766483243,2.3215153948380456,24-pre-1,2.3215153948380456,2.3531541572218164,-0.031638762383771,26,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
9,E05,Glycolysis-T2D-2B#4_1,15,6.469386542187317,10.0476587751775,0,conbis-24-pre,Glyco,Int5,1.8670812882813952,2.307339649672445,24-pre-1,2.307339649672445,2.3531541572218164,-0.045814507549371594,26,0.010556368478707185,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,E06,Glycolysis-T2D-2B#4_1,1,18.715639492094184,22.3568786685183,0,conbis-24-pre,Glyco,Int1,2.9293595108016874,3.107134044111486,24-pre-1,3.107134044111486,2.9607943850115275,0.14633965909995825,114,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,E06,Glycolysis-T2D-2B#4_1,2,18.15854577673904,19.1641371271884,0,conbis-24-pre,Glyco,Int1,2.899141291593302,2.953040674452821,24-pre-1,2.953040674452821,2.9607943850115275,-0.007753710558706741,114,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,E06,Glycolysis-T2D-2B#4_1,3,17.196634452976415,18.8600679815697,0,conbis-24-pre,Glyco,Int1,2.844713693334693,2.9370468817359145,24-pre-1,2.9370468817359145,2.9607943850115275,-0.023747503275612997,114,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,E06,Glycolysis-T2D-2B#4_1,4,5.836345791577498,24.8353002921461,0,conbis-24-pre,Glyco,Int2,1.7641048803749966,3.2122660399758884,24-pre-1,3.2122660399758884,3.369489095904675,-0.15722305592878677,77,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,E06,Glycolysis-T2D-2B#4_1,5,3.9853864973627484,25.452185661538,0,conbis-24-pre,Glyco,Int2,1.382634295585001,3.2368016199195337,24-pre-1,3.2368016199195337,3.369489095904675,-0.13268747598514147,77,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,E06,Glycolysis-T2D-2B#4_1,6,5.10280884001685,24.685940147661,0,conbis-24-pre,Glyco,Int2,1.629791141066021,3.2062338567729416,24-pre-1,3.2062338567729416,3.369489095904675,-0.16325523913173362,77,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
8,E06,Glycolysis-T2D-2B#4_1,14,5.032688203960916,9.51524723220671,0,conbis-24-pre,Glyco,Int5,1.61595427553962,2.252895483826914,24-pre-1,2.252895483826914,2.2811234166018997,-0.02822793277498545,26,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
9,E06,Glycolysis-T2D-2B#4_1,15,5.969985326466318,8.8339062066254,0,conbis-24-pre,Glyco,Int5,1.7867444695231516,2.1785972958013984,24-pre-1,2.1785972958013984,2.2811234166018997,-0.10252612080050137,26,0.022888971161194177,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,F01,Oligomycin-ConBIS ID#24 pre,1,15.234557680517094,19.8111937375548,0,conbis-24-pre,Olig,Int1,2.7235663789027864,2.9862471182364225,24-pre-1,2.9862471182364225,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,F01,Oligomycin-ConBIS ID#24 pre,2,17.745356314360876,18.0932196913201,0,conbis-24-pre,Olig,Int1,2.87612386560162,2.895537265401168,24-pre-1,2.895537265401168,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,F01,Oligomycin-ConBIS ID#24 pre,3,18.403569200571937,16.9869221301954,0,conbis-24-pre,Olig,Int1,2.9125446240955366,2.832443761544451,24-pre-1,2.832443761544451,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,F01,Oligomycin-ConBIS ID#24 pre,4,6.6684914104413,24.122234325757,0,conbis-24-pre,Olig,Int2,1.8973936589998994,3.1831340013065974,24-pre-1,3.1831340013065974,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,F01,Oligomycin-ConBIS ID#24 pre,5,2.996031818402148,24.6869881611169,0,conbis-24-pre,Olig,Int2,1.0972886858930202,3.206276309732163,24-pre-1,3.206276309732163,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,F01,Oligomycin-ConBIS ID#24 pre,6,5.229293555844551,24.2470830929376,0,conbis-24-pre,Olig,Int2,1.6542761935890022,3.1882963253213767,24-pre-1,3.1882963253213767,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,F02,Oligomycin-ConBIS ID#24 pre,1,25.227742985184214,23.6370899510408,0,conbis-24-pre,Olig,Int1,3.227944301068529,3.1628170864429204,24-pre-1,3.1628170864429204,3.043944061444275,0.11887302499864538,114,0.011004381548968994,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,F02,Oligomycin-ConBIS ID#24 pre,2,24.55151740335158,20.1635602989071,0,conbis-24-pre,Olig,Int1,3.200773661020943,3.003877029739176,24-pre-1,3.003877029739176,3.043944061444275,-0.04006703170509891,114,0.011004381548968994,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,F02,Oligomycin-ConBIS ID#24 pre,3,23.512807038237867,19.2356612049538,0,conbis-24-pre,Olig,Int1,3.157545253052801,2.956765910708525,24-pre-1,2.956765910708525,3.0439440614442748,-0.08717815073575004,114,0.011004381548968994,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,F02,Oligomycin-ConBIS ID#24 pre,4,10.97893734908487,26.7942682173183,0,conbis-24-pre,Olig,Int2,2.3959786508044774,3.2881879921547057,24-pre-1,3.2881879921547057,3.452638772337423,-0.164450780182717,77,0.011004381548968994,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,F02,Oligomycin-ConBIS ID#24 pre,5,10.327940734269388,27.8059022915919,0,conbis-24-pre,Olig,Int2,2.3348529151728603,3.3252483108086417,24-pre-1,3.3252483108086417,3.452638772337423,-0.1273904615287809,77,0.011004381548968994,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,F02,Oligomycin-ConBIS ID#24 pre,6,11.01179172778108,27.5067770007537,0,conbis-24-pre,Olig,Int2,2.398966673896008,3.31443241070311,24-pre-1,3.31443241070311,3.452638772337423,-0.1382063616343129,77,0.011004381548968994,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,F03,FCCP-ConBIS ID#24 pre,1,18.743393685717315,25.3392979191043,0,conbis-24-pre,FCCP,Int1,2.930841353569496,3.232356468080761,24-pre-1,3.232356468080761,3.0488832814689037,0.18347318661185744,114,0.015383766684326514,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,F03,FCCP-ConBIS ID#24 pre,2,17.192498485805046,21.8426903820456,0,conbis-24-pre,FCCP,Int1,2.844473154138856,3.083866329281032,24-pre-1,3.083866329281032,3.0488832814689037,0.03498304781212859,114,0.015383766684326514,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,F03,FCCP-ConBIS ID#24 pre,3,16.098636983768735,20.7942159561435,0,conbis-24-pre,FCCP,Int1,2.7787346090133624,3.034674869004567,24-pre-1,3.034674869004567,3.0488832814689037,-0.014208412464336774,114,0.015383766684326514,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,F04,FCCP-ConBIS ID#24 pre,1,21.826516903328745,22.900474125203,0,conbis-24-pre,FCCP,Int1,3.0831256023266516,3.131157614503202,24-pre-1,3.131157614503202,3.01737623362005,0.11378138088315193,114,0.005935649005810638,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,F04,FCCP-ConBIS ID#24 pre,2,21.185651664191226,19.8030696207446,0,conbis-24-pre,FCCP,Int1,3.0533241442469734,2.985836957035109,24-pre-1,2.985836957035109,3.01737623362005,-0.03153927658494138,114,0.005935649005810638,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,F04,FCCP-ConBIS ID#24 pre,3,22.098045541118022,19.1885280222533,0,conbis-24-pre,FCCP,Int1,3.095489167559437,2.9543126016191943,24-pre-1,2.9543126016191943,3.01737623362005,-0.06306363200085585,114,0.005935649005810638,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,F05,Glycolysis-T2D-2B#4_1,1,11.667939298048335,25.3546031466424,0,conbis-24-pre,Glyco,Int1,2.4568448495620774,3.232960297246849,24-pre-1,3.232960297246849,3.048784573090237,0.184175724156612,114,0.01838543006636126,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,F05,Glycolysis-T2D-2B#4_1,2,13.975792756795549,21.4101507367551,0,conbis-24-pre,Glyco,Int1,2.6373267442154833,3.0638651430604646,24-pre-1,3.0638651430604646,3.0487845730902374,0.015080569970227416,114,0.01838543006636126,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,F05,Glycolysis-T2D-2B#4_1,3,13.413422415575235,20.2360577279789,0,conbis-24-pre,Glyco,Int1,2.596255878421542,3.007466049162273,24-pre-1,3.007466049162273,3.0487845730902374,-0.041318523927964326,114,0.01838543006636126,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,F05,Glycolysis-T2D-2B#4_1,4,2.4030230480179,26.5495340490013,0,conbis-24-pre,Glyco,Int2,0.8767275480599374,3.279012197590492,24-pre-1,3.279012197590492,3.457479283983385,-0.17846708639289308,77,0.01838543006636126,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,F05,Glycolysis-T2D-2B#4_1,5,4.060258062884747,26.7687016724551,0,conbis-24-pre,Glyco,Int2,1.4012465338805282,3.2872333570081693,24-pre-1,3.2872333570081693,3.457479283983385,-0.17024592697521554,77,0.01838543006636126,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,F05,Glycolysis-T2D-2B#4_1,6,4.340659581108451,26.5468620956444,0,conbis-24-pre,Glyco,Int2,1.4680263137788754,3.278911552215168,24-pre-1,3.278911552215168,3.457479283983385,-0.1785677317682167,77,0.01838543006636126,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
9,F05,Glycolysis-T2D-2B#4_1,15,1.2676726179779187,8.96720899840055,0,conbis-24-pre,Glyco,Int5,0.23718263496427297,2.193574479203653,24-pre-1,2.193574479203653,2.369113604680609,-0.1755391254769561,26,0.01838543006636126,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,F06,Glycolysis-T2D-2B#4_1,1,27.450434692611424,19.4599164736227,0,conbis-24-pre,Glyco,Int1,3.3123820036265634,2.9683567845401533,24-pre-1,2.9683567845401533,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,F06,Glycolysis-T2D-2B#4_1,2,25.546788980909298,16.6285785378477,0,conbis-24-pre,Glyco,Int1,3.2405116328578756,2.811122813775729,24-pre-1,2.811122813775729,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,F06,Glycolysis-T2D-2B#4_1,3,24.142162717833237,16.3950790889116,0,conbis-24-pre,Glyco,Int1,3.1839598022874216,2.7969812342503073,24-pre-1,2.7969812342503073,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,F06,Glycolysis-T2D-2B#4_1,4,11.493444943046638,22.8996555864024,0,conbis-24-pre,Glyco,Int2,2.4417768679021563,3.131121870552002,24-pre-1,3.131121870552002,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,F06,Glycolysis-T2D-2B#4_1,5,11.720364081715239,23.4889959367318,0,conbis-24-pre,Glyco,Int2,2.4613278486591277,3.1565320534716816,24-pre-1,3.1565320534716816,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,F06,Glycolysis-T2D-2B#4_1,6,12.53741089326159,23.1812298216642,0,conbis-24-pre,Glyco,Int2,2.528717046045377,3.1433428917960353,24-pre-1,3.1433428917960353,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,F06,Glycolysis-T2D-2B#4_1,14,7.298018221816516,8.67755106856722,0,conbis-24-pre,Glyco,Int5,1.9876028348344488,2.1607393539070108,24-pre-1,2.1607393539070108,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,F06,Glycolysis-T2D-2B#4_1,15,7.222008521864717,7.7065922385782,0,conbis-24-pre,Glyco,Int5,1.9771331028413763,2.042076097465496,24-pre-1,2.042076097465496,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,G01,Oligomycin-ConBIS ID#24 pre,1,17.758289665046345,22.9954212357718,0,conbis-24-pre,Olig,Int1,2.87685243028284,3.1352951194051784,24-pre-1,3.1352951194051784,2.9722649073159544,0.1630302120892241,114,0.0072845439697110746,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,G01,Oligomycin-ConBIS ID#24 pre,2,17.723111194325767,20.5562066191414,0,conbis-24-pre,Olig,Int1,2.8748695050659467,3.023162920604151,24-pre-1,3.023162920604151,2.9722649073159544,0.050898013288196514,114,0.0072845439697110746,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,G01,Oligomycin-ConBIS ID#24 pre,3,17.366514895463126,19.67692610936,0,conbis-24-pre,Olig,Int1,2.8545439208282524,2.9794466857945308,24-pre-1,2.9794466857945308,2.9722649073159544,0.007181778478576463,114,0.0072845439697110746,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,G01,Oligomycin-ConBIS ID#24 pre,4,5.4204708240969985,27.9829404481447,0,conbis-24-pre,Olig,Int2,1.6901826795933315,3.3315950547858733,24-pre-1,3.3315950547858733,3.380959618209102,-0.04936456342322862,77,0.0072845439697110746,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,G01,Oligomycin-ConBIS ID#24 pre,5,4.9947823440414485,28.277195348256,0,conbis-24-pre,Olig,Int2,1.6083938363846324,3.342055661720451,24-pre-1,3.342055661720451,3.380959618209102,-0.038903956488650776,77,0.0072845439697110746,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,G01,Oligomycin-ConBIS ID#24 pre,6,5.42831511430105,27.4093120847757,0,conbis-24-pre,Olig,Int2,1.6916287937697234,3.310882812764281,24-pre-1,3.310882812764281,3.380959618209102,-0.07007680544482095,77,0.0072845439697110746,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,G02,Oligomycin-ConBIS ID#24 pre,1,23.274323122325832,23.8948790074561,0,conbis-24-pre,Olig,Int1,3.147350740992701,3.173664168508455,24-pre-1,3.173664168508455,3.0444232328342826,0.129240935674172,114,0.00907310870263689,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,G02,Oligomycin-ConBIS ID#24 pre,2,22.44237768564879,20.9261898688632,0,conbis-24-pre,Olig,Int1,3.110951032512379,3.0410014782648784,24-pre-1,3.0410014782648784,3.0444232328342826,-0.0034217545694042225,114,0.00907310870263689,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,G02,Oligomycin-ConBIS ID#24 pre,3,22.30547243692902,20.0297495409971,0,conbis-24-pre,Olig,Int1,3.104832049119381,2.9972186454056944,24-pre-1,2.9972186454056944,3.0444232328342826,-0.047204587428588296,114,0.00907310870263689,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
4,G02,Oligomycin-ConBIS ID#24 pre,4,9.838784632720639,27.3101729184449,0,conbis-24-pre,Olig,Int2,2.286332190500917,3.307259267155239,24-pre-1,3.307259267155239,3.45311794372743,-0.14585867657219137,77,0.00907310870263689,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
5,G02,Oligomycin-ConBIS ID#24 pre,5,10.457665468779197,28.047423750038,0,conbis-24-pre,Olig,Int2,2.3473352471857685,3.333896782832271,24-pre-1,3.333896782832271,3.45311794372743,-0.11922116089515895,77,0.00907310870263689,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
6,G02,Oligomycin-ConBIS ID#24 pre,6,9.156113970492301,28.0339507259076,0,conbis-24-pre,Olig,Int2,2.214421849641978,3.333416301584602,24-pre-1,3.333416301584602,3.45311794372743,-0.11970164214282826,77,0.00907310870263689,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,G03,FCCP-ConBIS ID#24 pre,1,17.581715047222033,19.1158215885687,0,conbis-24-pre,FCCP,Int1,2.866859444223486,2.9505163475780236,24-pre-1,2.9505163475780236,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,G03,FCCP-ConBIS ID#24 pre,2,14.178017552221679,17.0250125290935,0,conbis-24-pre,FCCP,Int1,2.6516927054220214,2.8346835879585655,24-pre-1,2.8346835879585655,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,G03,FCCP-ConBIS ID#24 pre,3,12.658429913484975,16.1568070080255,0,conbis-24-pre,FCCP,Int1,2.5383233895530184,2.782341447433201,24-pre-1,2.782341447433201,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,G04,FCCP-ConBIS ID#24 pre,1,20.643076533009985,22.3725033771893,0,conbis-24-pre,FCCP,Int1,3.027379986337375,3.1078326770275657,24-pre-1,3.1078326770275657,3.0775231136903516,0.030309563337213928,114,0.0026351016995662013,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
2,G04,FCCP-ConBIS ID#24 pre,2,20.516611197478348,20.4728703692933,0,conbis-24-pre,FCCP,Int1,3.0212348603426955,3.01910061306186,24-pre-1,3.01910061306186,3.0775231136903516,-0.05842250062849193,114,0.0026351016995662013,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
3,G04,FCCP-ConBIS ID#24 pre,3,19.919358257446245,19.9304569636334,0,conbis-24-pre,FCCP,Int1,2.9916920356458516,2.99224906239303,24-pre-1,2.99224906239303,3.0775231136903516,-0.08527405129732175,114,0.0026351016995662013,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
1,G05,Glycolysis-T2D-2B#4_1,1,8.283011453092534,25.6104618390607,0,conbis-24-pre,Glyco,Int1,2.114206604337921,3.243000933592787,24-pre-1,3.243000933592787,3.0495783866094337,0.1934225469833531,114,0.009650209505078831,0.013166976570458717,FALSE,0.005635806347547827,FALSE,NO
